,id,name,host_id,host_name,neighbourhood,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,latitude_41.7,latitude_41.8,latitude_41.9,latitude_42.0,longitude_-87.8,longitude_-87.7,longitude_-87.6,longitude_-87.5,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,community_Central,community_Far North Side,community_Far Southeast Side,community_Far Southwest Side,community_North Side,community_Northwest Side,community_South Side,community_Southwest Side,community_West Side,price_range_100 - 149,price_range_150 - 199,price_range_200 - 249,price_range_250 +,price_range_50 - 99,price_range_< 50
2773,27279571,"Entire place, only 15 min away from Downtown!",150600310,Jasmine,South Lawndale,98,2,23,2020-09-06,0.88,1,260,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2774,27280182,"Pink House Hideaway,  Chicago",1117060,Ty,West Town,132,1,20,2019-09-15,0.77,1,80,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2775,27280746,Ina's Beachwood Inn,205507805,Mark,West Town,122,1,42,2020-09-15,2.51,1,85,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2776,27282218,Private Room In Modern Townhome With Rooftop!,14899210,Nichole,Near West Side,89,1,18,2020-03-17,0.69,1,139,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2779,27307401,STUNNING 3/3 RIVER WEST DUPLEX W/ PRIVATE ROOFDECK,50122516,John,West Town,400,3,5,2019-06-03,0.19,1,90,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2780,27308270,"Sophisticated, 2-BR Luxury Condo in Old Town",9094538,Nicole,Lincoln Park,113,2,42,2020-08-30,1.62,37,99,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2783,27312267,"As seen on NBC’s hit series, “Chicago Fire!”",171513876,Andre,West Town,239,2,14,2019-12-31,0.57,1,365,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2784,27337953,Bold and Bright Owner's Flat in Design District,202622038,Kathryn,Near North Side,427,1,38,2020-03-08,1.47,1,352,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2786,27354316,Albany Park Condo Room,48737258,Vanessa,Albany Park,25,1,9,2020-09-20,0.35,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2787,27359639,Center of Lincoln Park/Depaul/Wrigley+ parking!,153282233,Justin,Lincoln Park,137,1,192,2020-09-07,7.55,2,168,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2789,27371590,Huge Skylit Master Room - ONE block from Blue Line,11108717,Chris,Irving Park,84,10,31,2020-01-11,1.19,4,41,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2790,27396530,Spacious & Beautiful Logan Square Garden Unit,43389451,Marius,Logan Square,89,14,25,2020-02-18,0.96,2,360,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2791,27398741,Peaceful Quiet Home in Historical Pullman,9301,Charlene,Pullman,95,3,32,2020-07-12,1.28,1,57,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2793,27401065,Brand New Designer Wrigleyville/Lakeview Loft,206500795,Michael,Lake View,179,2,54,2020-03-15,2.29,2,77,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2795,27406623,Linda's Oasis,18266053,Linda,Lincoln Park,159,2,25,2019-10-20,0.97,3,355,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2797,27417463,Old Irving Guest Room,17999173,Meredith,Irving Park,100,2,1,2018-08-05,0.04,2,89,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2798,27420170,Bright & Renovated Irving Park Duplex w/ Backyard!,141303483,Angela,Irving Park,156,3,56,2020-08-23,2.28,1,329,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2800,27424869,Wicker Park Condo with Roof Deck & Parking!,65641991,Erik,West Town,175,3,121,2020-09-12,4.7,1,205,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2801,27426067,Hip Logan Square SPACIOUS & CLEAN 2 Bed Apt!,195467041,Melanie,Logan Square,115,1,55,2020-09-06,2.12,2,326,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2803,27432876,Cozy apartment by green/red line,130751423,Xinyu,Douglas,49,1,56,2020-09-14,2.15,1,74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2804,27434475,Amazing French style apt near beach and train.,206744772,Miguel,Edgewater,700,1,8,2018-10-15,0.31,1,179,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2805,27436176,G3. Next to Downtown! Best location & affordable!,191267705,Josana,Logan Square,39,30,136,2020-03-18,5.24,3,80,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2806,27439525,Comfort  zone,206783790,Oscar,North Center,100,1,65,2020-09-06,2.52,1,350,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2807,27458041,B5- Next to Downtown Chicago - Private Room,109075524,Alejandra,Near West Side,59,7,115,2020-03-12,4.52,9,76,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2809,27459503,3 Bed Wrigley home w/view & deck - 3rd Fl,35241425,Nicole,Lake View,400,1,28,2020-09-06,1.09,1,360,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2810,27462697,"Comfy 1 bedroom apartment, parking, Wi-Fi, fruits",9339313,Leon,Lower West Side,59,1,120,2020-06-20,4.64,11,363,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2811,27463525,West Town 1 Bedroom Apartment Fresh and New,143983688,Oscar,West Town,110,2,40,2020-02-17,1.54,1,70,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2813,27467936,1 Bedroom Apartment by McCormick Place & Chinatown,129327646,Roger,Bridgeport,50,2,127,2020-03-15,4.89,6,83,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2815,27471588,Bedroom,132131180,Rafael,West Garfield Park,35,30,12,2020-08-09,0.5,1,265,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2816,27489353,Cozy  bedroom,104627783,Bellanger,West Garfield Park,61,2,18,2020-02-16,0.82,2,176,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2818,27490262,Designer Logan Square 2BR Apartment,207183863,Thom,Logan Square,93,3,74,2020-09-09,2.9,2,308,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2819,27490479,Quaint Garden Apartment 2 BR Near UCC,72651433,Zafar,East Garfield Park,124,3,17,2019-09-16,0.67,5,350,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2820,27490848,🏠 4 BR Swank Victorian Near United Center Chicago,72651433,Zafar,East Garfield Park,339,3,37,2020-08-16,1.46,5,360,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2821,27490851,Cozy Apartment Steps from Hip Logan Square & Train,68385246,Hari,Avondale,77,4,14,2020-08-16,0.74,1,365,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2823,27506270,Private Bedroom in Medical District/UIC,50610697,Keri Terrell,Near West Side,29,30,5,2020-08-28,0.2,1,178,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2825,27540212,Cozy 2BR-2BA a block away from Millenium Park,12013646,Luis,Loop,132,1,155,2020-09-20,5.99,4,332,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2827,27547611,West Town- Private Room- Free Street Parking,31375193,Steve,West Town,46,2,36,2019-11-17,1.41,1,78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2829,27553317,Visit the United Center & Explore City of Chicago,156238470,Zed,Near West Side,50,2,159,2020-08-31,6.46,1,50,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2830,27553507,ENTIRE CLEAN MODERN 2 BR APT HAVEN/GARAGE PARKING,93296905,Sandra,Belmont Cragin,84,2,85,2020-08-16,3.4,1,109,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2831,27572340,Chicago Multi-unit building,161487535,Ryan,South Shore,34,2,3,2019-10-04,0.12,2,236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2833,27580039,The New Logan Square,83145380,KaWanda,Logan Square,80,2,25,2019-10-27,1.19,2,90,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2834,27581775,Guest Suite in Tranquil Neighborhood near Chi Cubs,4727270,Sheila,Lake View,141,2,12,2019-09-16,0.5,2,47,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2835,27582755,Southport Inn 2BR Condo - Close to Train & Wrigley,58341908,Matt,Lake View,242,1,86,2020-06-12,3.57,3,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2837,27583390,Trendy Old Irving Apartment,74234277,Max & Margarita,Irving Park,125,3,55,2020-09-12,2.2,1,293,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2839,27584585,"Clean, Quiet and Spacious Penthouse Residence!",58868732,Jake,Lake View,106,2,79,2020-09-08,3.11,2,99,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2841,27605754,Pilsen Apartment,192710858,Niall,Lower West Side,125,2,26,2020-02-16,1.04,1,34,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2842,27629667,Eclectic Vibes in Logan - Walk to the Blue Line!,207183863,Thom,Logan Square,84,3,101,2020-09-17,3.97,2,351,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2843,27635399,East village room,79675882,Nadiah,West Town,49,1,4,2020-05-12,0.17,1,351,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2845,27638781,Bronzeville Apartment,208577711,Tenna',Grand Boulevard,187,2,40,2020-09-06,1.62,1,364,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2846,27660366,Chill Like a Local-Fun Bucktown/Logan Sq w/Parking,17309769,Matthew,Logan Square,50,2,15,2020-09-20,1.55,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2847,27693443,"301 Hulu Tv Room, Private entrance, Great Location",127235673,Alex,Edgewater,45,1,21,2020-05-07,0.94,11,274,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2848,27694440,Quiet & Cozy Garden Unit with Private Entrance,209052147,Ricardo & Joe,Rogers Park,59,1,49,2020-09-07,2.05,1,197,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2849,27695844,Catch a game at Wrigley,47263109,Matt,Lake View,91,1,67,2020-07-10,2.7,3,84,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2851,27721072,雅居,209282256,May,Brighton Park,42,1,13,2019-10-23,0.55,1,83,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2855,27732402,MedDistrict Spacious Renovated 1br Apt MONTHLY,100782278,Emily & Rich,Near West Side,59,41,3,2020-08-31,0.18,28,270,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2856,27732644,Casa Italiana Due,151579768,Simone,Near West Side,49,1,74,2020-09-02,2.96,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2860,27751590,"Trendy Wicker Park with parking, sleeps up to 5",30433615,Andrijana,West Town,88,1,56,2020-08-19,2.55,3,350,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2862,27753738,DePaul Private Room,6876990,Carlos,Rogers Park,33,3,9,2019-10-19,0.36,1,331,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2863,27757594,Studio near U of C & transportion longterm welcome,25173295,Angie,South Shore,75,1,14,2020-02-16,0.59,12,365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2864,27757666,South Shore Studio on  Lake with queen & twin beds,25173295,Angie,South Shore,75,2,15,2019-09-16,0.59,12,365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2865,27761744,Relax Open Atomosphere Home,209558158,Stephanie,North Center,100,1,33,2020-08-23,1.33,1,178,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2866,27765403,"NEW Upgraded,Spacious 3 Bedrooms Apartment.",209639102,Adrian,Jefferson Park,138,2,18,2020-08-26,0.72,1,365,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2868,27783440,Soak Up Mid-Century Style in Wrigleyville and Boystown,47263109,Matt,Lake View,456,1,56,2020-09-07,2.35,3,353,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2869,27784037,Cozy Chinatown Home by McCormick★Downtown★Wintrust,17888170,MiLo And Chandra,Armour Square,225,2,81,2020-09-03,3.37,3,208,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2870,27784422,Relax in a Cozy Rustic-Modernist Suite,47263109,Matt,Lake View,102,1,54,2020-08-03,2.16,3,84,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2872,27785491,Chicago Old Town Apartment,194773057,Troy,Near North Side,135,2,52,2020-03-15,2.1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2873,27788525,Oasis 1 #1416 - 4 Bedroom Condo - McCormick Place,178710732,Annie,Armour Square,399,1,22,2020-03-15,0.88,19,355,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2875,27801487,Sweet home in the southside,78843359,Zuly,South Shore,91,3,30,2020-08-10,1.26,3,160,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2876,27804909,Oasis In The Chi - HOME,17493679,Cass,Auburn Gresham,399,1,2,2019-06-13,0.08,3,162,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2877,27806166,Logan Hideout: 1BR Near Blue Line,6742962,Seth,Logan Square,118,1,70,2020-03-18,2.76,1,126,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2878,27814729,Chicago’s Home Away From Home - Bedroom #1,66268005,Ahja,North Lawndale,35,14,1,2020-09-03,1.0,2,179,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2879,27824672,Backyard oasis suite in the city,5642623,Lynn,Lake View,111,2,51,2020-07-12,2.12,1,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2881,27830773,Study oasis with private 1/2 bath,91946836,Jordan,Hyde Park,51,2,28,2020-09-09,1.17,3,364,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2882,27840679,"Free Parking, Hyde Park,  McCormick, U of Chicago",109394313,Craig,Washington Park,129,2,60,2020-09-07,2.37,1,211,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2883,27850387,MODERN 1BR LUX ICONIC TOWER + BALCONY,33127842,Kari,Loop,159,32,2,2019-06-10,0.09,26,180,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884,27853037,Pilsen Tranquil Renovated 2bed/1bath Apt MONTHLY,100782278,Emily & Rich,Lower West Side,67,41,2,2020-02-01,0.2,28,353,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2885,27872315,"Charming Apt. near Wrigley/Cubs, Ravenswood/Uptown",16855519,Sara & Salvador,Uptown,80,2,75,2020-09-14,3.03,1,18,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2886,27873968,Entire bright studio with private kitchen and bath,25173295,Angie,South Shore,92,1,1,2020-07-20,0.47,12,365,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2887,27878561,Little Italy Apartment near Parks and Playgrounds,34676095,Anna,Near West Side,139,2,57,2020-03-08,2.28,1,253,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2889,27890313,Oasis in The Chi QUEEN1,17493679,Cass,Auburn Gresham,59,2,3,2019-10-20,0.24,3,83,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2893,27923148,Serenity & Coziness | Lincoln Park Garden Loft,210924870,Sophie,Lincoln Park,109,1,98,2020-09-14,3.95,1,356,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2896,27928805,"Charming River North's studio, washer/dryer, fast wifi",8534462,Barsala,Near North Side,179,2,11,2020-05-11,0.57,47,39,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2897,27931112,"Modern studio in River North, fast wifi, self check-in",8534462,Barsala,Near North Side,201,2,27,2020-05-29,1.31,47,32,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2898,27931335,"Sparkling clean condo, comfortable and convenient",8534462,Barsala,Near North Side,324,2,28,2020-04-25,1.11,47,28,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2899,27936289,Kasa | Chicago | Stylish 1BD/1BA South Loop Apartment,88566861,Kasa,Loop,132,2,62,2020-08-04,2.52,45,356,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2901,27951328,2 Bed Apartment with Balcony,211128274,Aj,Avondale,64,1,167,2020-02-29,6.64,2,44,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2902,27961613,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,Hyde Park,69,1,104,2020-09-12,4.19,62,159,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2903,27962066,"UChicago, Lake, Sci Museum | Gym + W&D | Zencity",47172572,Zencity,Hyde Park,58,1,85,2020-09-17,3.43,62,160,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2904,27962742,"UChicago, Shops + Eats, Lake | Gym + W&D | Zencity",47172572,Zencity,Hyde Park,61,1,90,2020-09-19,3.6,62,148,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2905,27963346,"5min to Wicker, Dtown | Quiet Flat + W&D | Zencity",47172572,Zencity,West Town,66,1,116,2020-08-29,4.73,62,140,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2906,27965387,Kasa | Chicago | Modern 1BD/1BA South Loop Apartment,88566861,Kasa,Loop,132,2,49,2020-09-02,2.0,45,358,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2907,27965743,Kasa | Chicago | Comfortable 2BD/2BA South Loop Apartment,88566861,Kasa,Loop,195,2,65,2020-09-07,2.65,45,349,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2908,27965794,Bright 1 BR in ❤️ of Lakeview/Wrigley (w/ st prkng),211233963,Collin,Lake View,86,2,38,2020-09-13,1.52,1,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2909,27966419,Kasa | Chicago | Alluring 2BD/2BA South Loop Apartment,88566861,Kasa,Loop,173,2,47,2020-09-08,1.91,45,339,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2910,27979141,A. MANSION SHARED BEDROOM  A_BOTTOM BUNK(Full size,163484540,Francineuma Vitoriano Dos Santos,Calumet Heights,15,7,45,2020-09-03,1.81,12,305,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2911,27980378,"Chicago O'Hare Comfortable, private stay space.",211324752,Sandra,Norwood Park,50,2,6,2019-12-03,0.37,2,159,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2915,28025633,Updated Full Condo near Downtown with Porch,44997651,David,West Town,135,2,5,2019-10-14,0.2,2,32,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2917,28038465,Beautiful private house- Sleeps 6 (NO PARTIES),157556309,Keionna,South Shore,140,2,54,2020-03-08,2.16,1,80,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2918,28045018,Luxury Hyde park 3 bedroom condo one block east of the lake Cta metra public transportation right on the corner minutes from the gold Cody south loop all of the museums and McCormick place convention center,168215829,Kofi,Douglas,155,2,1,2019-10-19,0.09,2,365,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2921,28052283,2 story 1 bedroom loft in East Lakeview!,54797804,Dana,Lake View,70,2,6,2019-10-20,0.24,1,47,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2922,28052689,Cozy 1 Bedroom Apartment at Avondale!,3920450,Vas,Avondale,41,31,3,2020-06-30,0.39,3,328,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2925,28079060,Pilsen Modern Apartment,62677600,Patricia,Lower West Side,232,3,39,2020-09-07,1.62,2,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2928,28103900,Wrigleyville Crash Pad 1/2 block from The Field,83773615,Dennis,Lake View,243,1,103,2020-08-12,4.12,2,200,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2929,28108782,Chicago HSH!!,212332502,Dan,Near North Side,150,32,1,2018-11-16,0.04,1,90,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2931,28132761,"3BR w/ Elevator, Patio & Laundry near the Red Line",192743804,Fenton,Uptown,161,3,65,2020-07-12,2.78,3,258,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2932,28133387,6 Bedrooms in Beautiful Sheridan Park!,192743804,Fenton,Uptown,396,3,4,2020-03-15,0.2,3,244,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2933,28138106,BR with PRIVATE OFFICE in Avondale/Old Irving Park,31378386,Proper Stays,Irving Park,59,31,26,2020-08-19,1.13,9,338,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2934,28152683,Independence Park Place,178334811,Carol,Irving Park,125,1,71,2020-03-16,3.5,1,44,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2935,28181270,"Sanitize! Stunning, Spacious Mins to downtown,cute",152918055,Tiffany,Austin,175,2,32,2020-08-09,1.4,5,335,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2936,28187090,"Sunny, fresh and charming!",26657650,Maureen,North Park,97,7,58,2020-08-31,2.36,1,67,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2937,28198743,Chicago Condominium,124228878,Michelle,Rogers Park,175,3,6,2019-12-02,0.25,1,97,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2938,28207846,Cozy room,213059626,Yolanda,Uptown,70,3,2,2018-10-16,0.08,1,90,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2943,28253638,North Center/Roscoe Village Single Family Home,8330730,Ed,North Center,250,2,1,2018-09-16,0.04,1,88,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2944,28254494,Private bedroom and bathroom in West Town,23562126,Brendan,West Town,79,2,66,2020-08-03,2.66,1,178,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2945,28257840,Beautiful comfy quiet spot w private entrance,20365985,Brianne,Logan Square,90,1,52,2020-08-21,2.16,1,364,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2946,28260301,Convenient Brand New 3 Bedroom Apartment w/WIFI,213450737,John,Bridgeport,166,2,92,2020-09-06,3.71,1,356,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
